order_hour,Restaurant ID,Items in order,env_temp,env_rhum,env_precip,env_wspd,env_condition
2024-10-18 21:00:00,8,"1 x Animal Fries, 1 x Fried Chicken Peri Peri Tender | 1 x Bone in Jamaican Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken | 1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Pide, 1 x Margherita Pizza | 1 x Cheesy Garlic Bread, 1 x Makhani Paneer Pizza | 1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza, 2 x Cheesy Garlic Bread, 1 x Desi Chicken Pepperoni Pizza | 1 x Mushroom Mozzarella Melt | 1 x Peri Peri Grilled Chicken Pizza | 1 x Bone in Jamaican Grilled Chicken | 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Indian Pico De-Gallo, 1 x Herbed Potato, 1 x Bageecha Pizza | 2 x AAC Special Slaw, 1 x Angara Rice, 1 x Bone in Peri Peri Grilled Chicken, 1 x Animal Fries | 1 x Bone in Jamaican Grilled Chicken",21.8,89.0,0.0,0.0,Clear
2024-10-18 22:00:00,7,"2 x Grilled Chicken Peri Peri Tangdi | 1 x Bone in Angara Grilled Chicken | 1 x Smoky BBQ Sauce, 1 x Fried Chicken Kabuli Tender, 1 x India Dynamite sauce, 1 x Fried Chicken Peri Peri Tender | 2 x Fried Chicken Classic Tender | 1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender | 1 x Bageecha Pizza, 1 x Murgh Amritsari Seekh Melt, 1 x Tripple Cheese Pizza | 1 x Murgh Amritsari Garlic Bread, 1 x Chilli Cheese Garlic Bread | 1 x Murgh Amritsari Seekh Pizza | 1 x Bageecha Pizza | 1 x Peri Peri Grilled Chicken Pizza | 1 x Mushroom Pizza, 1 x Makhani Paneer Pizza, 1 x Bageecha Pizza | 1 x Grilled Chicken Peri Peri Tender, 1 x Fried Chicken Peri Peri Tender, 2 x GhostBuster Sauce, 1 x Bone in Peri Peri Grilled Chicken | 1 x Onion Rings | 1 x Tipsy Tiger Fresh Lime Soda, 1 x Bone in Jamaican Grilled Chicken",21.4,90.0,0.0,0.0,Clear
2024-10-18 23:00:00,6,"1 x Animal Fries | 1 x Fried Chicken Angara Tender | 1 x Grilled Chicken Angara Tender, 1 x Fried Chicken Ghostbuster Tender | 1 x Fried Chicken Classic Tender | 1 x Animal Fries, 1 x Iced Green Tea - Peach | 1 x Bone in Jamaican Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Classic Tenders + AAC Signature Fries, 1 x Grilled Chicken Tangdi Jamaican + Salted Krispers | 1 x Indian Masala Cripser Fries, 1 x Onion Rings, 1 x Masala Paneer Pide | 1 x All About Chicken Pizza | 1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt | 1 x Jamaican Chicken Melt | 1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Smoky Bbq Grilled Chicken",21.0,92.0,0.0,0.0,Clear
2024-10-19 00:00:00,5,"1 x Bone in Jamaican Grilled Chicken | 1 x Murgh Amritsari Seekh Pide, 1 x Jamaican Chicken Melt | 1 x Murgh Amritsari Garlic Bread | 1 x Margherita Pizza | 1 x Bageecha Pizza | 1 x Margherita Pizza | 1 x Bageecha Pizza | 1 x Murgh Amritsari Seekh Pizza, 1 x Tripple Cheese Pizza, 1 x Makhani Paneer Pizza | 1 x AAC Grilled Chicken Burger, 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Animal Fries",20.8,92.0,0.0,0.0,Clear
2024-10-19 01:00:00,4,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Jamaican Grilled Chicken, 1 x Peri Peri Crisper Fries | 1 x Jamaican Chicken Melt | 1 x Mushroom Mozzarella Melt | 1 x Murgh Amritsari Seekh Pide, 1 x Mutton Seekh Pide, 1 x Makhani Paneer Pizza | 1 x Chilli Cheese Garlic Bread, 1 x Peanut Butter Chocolate Pide | 1 x Mushroom Mozzarella Melt | 1 x Animal Fries",21.3,91.0,0.0,0.0,Clear
2024-10-19 02:00:00,3,"1 x AAC Signature Fries, 1 x Fried Chicken Classic Tender | 1 x Bone in Jamaican Grilled Chicken, 1 x Onion Bombs, 1 x Bone in Peri Peri Grilled Chicken | 1 x Jamaican Chicken Melt, 1 x Chilli Cheese Garlic Bread | 1 x Makhani Paneer Pizza, 3 x Cheesy Garlic Bread | 1 x Margherita Pizza | 1 x Bageecha Pizza, 1 x Chocolate Walnut Brownie, 1 x Masala Paneer Pide | 1 x Bellpepper Onion Pizza",21.9,88.0,0.0,1.8,Clear
2024-10-19 03:00:00,1,1 x Grilled Chicken Peri Peri Tangdi,23.4,90.0,0.0,0.0,Foggy
2024-10-19 11:00:00,2,"1 x Grilled Chicken Peri Peri Tangdi, 1 x Bone in Jamaican Grilled Chicken | 1 x GhostBuster Sauce, 1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Peri Peri Tender | 1 x All About Chicken Pizza",33.9,42.0,0.0,3.7,Clear
2024-10-19 12:00:00,9,"2 x Bone in Jamaican Grilled Chicken | 1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Angara Tender | 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Smoky BBQ Tender | 2 x Bone in Angara Grilled Chicken, 2 x Bone in Kabuli Grilled Chicken, 2 x Angara Rice | 1 x Masala Omelette Pide | 1 x Desi Chicken Pepperoni Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Bageecha Pizza | 2 x Bone in Kabuli Grilled Chicken | 1 x Tripple Cheese Pizza | 1 x Tripple Cheese Pizza, 1 x Masala Potato Pide, 1 x Iced Green Tea - Peach | 2 x Bone in Jamaican Grilled Chicken",32.2,54.0,0.0,0.0,Clear
2024-10-19 13:00:00,6,"1 x Fried Chicken Classic Tender, 1 x Animal Fries | 1 x Fried Chicken Angara Tender, 1 x Bone in Peri Peri Grilled Chicken | 2 x Grilled Chicken Smoky BBQ Tender | 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Kabuli Tender | 1 x Grilled Chicken Peri Peri Tender, 1 x Grilled Chicken Jamaican Tender | 1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender | 2 x Bone in Smoky Bbq Grilled Chicken | 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 2 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice | 2 x Bone in Peri Peri Grilled Chicken | 1 x Fried Chicken Angara Tender, 1 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Angara Tender, 1 x Bone in Peri Peri Grilled Chicken | 1 x Tipsy Tiger Ginger Ale, 1 x Jamaican Chicken Melt | 1 x Fried Chicken Classic Tenders + AAC Signature Fries, 2 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries | 1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Angara Tender | 1 x Bellpepper Onion Pizza, 1 x Jamaican Chicken Melt, 1 x Chilli Cheese Garlic Bread | 1 x Angara Paneer Melt, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Tipsy Tiger Ginger Ale | 2 x Bone in Jamaican Grilled Chicken",30.5,54.0,0.0,1.8,Clear
2024-10-19 14:00:00,8,"1 x Animal Fries, 1 x AAC Grilled Paneer Burger | 1 x Fried Chicken Peri Peri Tender, 1 x Fried Chicken Ghostbuster Tender | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender | 2 x Bone in Jamaican Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice, 1 x Animal Fries, 1 x Grilled Chicken Angara Tender, 1 x Fried Chicken Angara Tender, 1 x Grilled Chicken Peri Peri Tender, 1 x Grilled Chicken Jamaican Tangdi | 2 x Fried Chicken Strips | 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza | 1 x Peri Peri Fries, 1 x Bone in Angara Grilled Chicken | 1 x Bone in Kabuli Grilled Chicken, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries | 1 x Bageecha Pizza | 1 x Dirty Saucy Fries | 1 x Angara Boneless Grilled Chicken Breast | 1 x Bageecha Pizza",28.3,63.0,0.0,1.8,Clear
2024-10-19 15:00:00,7,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken | 2 x Bone in Peri Peri Grilled Chicken | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Grilled Chicken Peri Peri Tender | 2 x Peri Peri Fries | 1 x Bone in Jamaican Grilled Chicken | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza | 1 x Chilli Cheese Garlic Bread, 1 x Makhani Paneer Pizza | 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Makhani Paneer Pizza | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Animal Fries",25.6,78.0,0.0,0.0,Clear
2024-10-19 16:00:00,9,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Angara Tender, 1 x Bone in Angara Grilled Chicken | 1 x Cheesy Garlic Bread | 1 x Makhani Paneer Pizza | 1 x Spinach Sumac Pide, 1 x Bellpepper Onion Pizza, 1 x Indian Masala Cripser Fries | 1 x Harisa Mayo, 1 x Murgh Amritsari Seekh Pizza, 1 x Garlic Aioli, 1 x Grilled Tangdis | 1 x Jamaican Chicken Melt | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Animal Fries | 1 x Peri Peri Boneless Grilled Chicken Breast, 1 x Peri Peri Fries | 1 x Angara Boneless Grilled Chicken Breast, 1 x Peri Peri Fries | 1 x Makhani Paneer Pizza, 1 x Peri Peri Crisper Fries | 1 x Masala Paneer Pide | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Angara Tender, 1 x Bone in Kabuli Grilled Chicken",25.0,80.0,0.0,1.8,Clear
2024-10-19 17:00:00,7,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Angara Tender, 1 x Fried Chicken Classic Tender | 1 x Murgh Amritsari Garlic Bread | 1 x Mutton Seekh Pide | 1 x Masala Paneer Pide | 2 x Tripple Cheese Pizza | 1 x Bageecha Pizza | 1 x All About Chicken Pizza | 1 x Margherita Pizza, 1 x Makhani Paneer Pizza | 1 x Grilled Chicken Tangdi Jamaican + Salted Krispers, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Fried Chicken Peri Peri Tender, 1 x Bone in Kabuli Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken, 1 x AAC Signature Crisper Fries, 1 x Peri Peri Fries | 2 x Bone in Jamaican Grilled Chicken | 1 x Bageecha Pizza, 1 x Herbed Potato, 1 x Chilli Cheese Garlic Bread | 1 x Chilli Cheese Garlic Bread",24.3,83.0,0.0,1.8,Clear
2024-10-19 18:00:00,7,"1 x Fried Chicken Angara Tender, 1 x AAC Grilled Chicken Burger | 2 x Bone in Jamaican Grilled Chicken | 1 x Bone in Kabuli Grilled Chicken, 1 x Animal Fries | 1 x Chilli Cheese Garlic Bread, 1 x Cheesy Garlic Bread | 1 x Masala Paneer Pide | 1 x Margherita Pizza | 1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Jamaican Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Herbed Potato | 1 x Salted Crisper Fries, 1 x Chilli Cheese Garlic Bread, 1 x Margherita Pizza, 1 x Harisa Mayo, 1 x Herbed Potato | 1 x Bageecha Pizza, 1 x All About Chicken Pizza",23.2,84.0,0.0,0.0,Clear
2024-10-19 19:00:00,8,"1 x Animal Fries, 1 x Fried Chicken Classic Tender | 1 x Bone in Angara Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Fried Chicken Angara Tender, 1 x Fried Chicken Peri Peri Tender | 2 x Bone in Smoky Bbq Grilled Chicken | 1 x Grilled Chicken Angara Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Kabuli Tender, 1 x Fried Chicken Ghostbuster Tender | 1 x Salted Fries, 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken, 1 x Angara Aloo Tuk Tuki | 1 x Fried Chicken Peri Peri Tender, 1 x Animal Fries | 1 x Fried Chicken Peri Peri Tender, 1 x Bone in Peri Peri Grilled Chicken, 1 x Grilled Chicken Peri Peri Tangdi, 1 x Animal Fries | 1 x Animal Fries, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries | 1 x Cheesy Garlic Bread | 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza | 1 x Chilli Cheese Garlic Bread | 1 x Margherita Pizza | 1 x Bageecha Pizza, 1 x Mushroom Pizza | 1 x Makhani Paneer Pizza, 1 x Angara Paneer Melt | 1 x Salted Crisper Fries, 1 x Fried Chicken Kabuli Tender, 1 x Bone in Angara Grilled Chicken, 1 x AAC Signature Fries, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender | 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Bageecha Pizza | 2 x Garlic Aioli, 1 x Onion Bombs, 1 x AAC Signature Crisper Fries, 1 x Indian Honey Mustard sauce, 1 x Indian Pico De-Gallo, 1 x Onion Rings | 2 x Bone in Peri Peri Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken, 1 x Salted Fries | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Animal Fries, 1 x Grilled Chicken Angara Tangdi, 1 x AAC Grilled Paneer Burger, 2 x AAC Saucy Fries, 1 x Bone in Jamaican Grilled Chicken",23.2,87.0,0.0,3.7,Clear
2024-10-19 20:00:00,9,"2 x Salted Fries, 2 x Bone in Jamaican Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Ghostbuster Tangdi | 2 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Peri Peri Tender | 1 x Grilled Chicken Smoky BBQ Tangdi | 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Angara Tender | 1 x Fried Chicken Classic Tender, 1 x AAC Grilled Chicken Burger | 1 x AAC Signature Fries, 2 x Angara Sauce, 1 x Fried Chicken Classic Tender | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Fried Chicken Peri Peri Tender | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Angara Tender | 1 x Fried Chicken Peri Peri Tender, 1 x Fried Chicken Angara Tender | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Crisper Fries, 1 x Bone in Peri Peri Grilled Chicken, 1 x AAC Special Slaw | 2 x Bone in Kabuli Grilled Chicken | 2 x Bone in Jamaican Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Murgh Amritsari Seekh Pide, 1 x Mutton Seekh Pide | 3 x Grilled Tangdis, 1 x Onion Rings, 1 x Cheesy Garlic Bread | 1 x Angara Paneer Melt, 1 x Bageecha Pizza | 1 x Murgh Amritsari Seekh Pizza | 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Just Pepperoni Pizza | 1 x Margherita Pizza, 1 x Bageecha Pizza | 1 x Desi Chicken Pepperoni Pizza | 1 x Indian Masala Cripser Fries, 1 x Murgh Amritsari Seekh Melt | 1 x Masala Paneer Pide | 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza | 1 x Bageecha Pizza | 1 x Herbed Potato, 1 x Malai Gud Pide, 1 x Bageecha Pizza | 1 x Grilled Chicken Angara Tender, 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Peri Peri Tangdi | 2 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 2 x Angara Grilled Paneer (8 pcs) | 1 x Murgh Amritsari Garlic Bread, 1 x All About Chicken Pizza | 1 x Peri Peri Paneer Pizza | 1 x Makhani Paneer Pizza, 2 x Bageecha Pizza, 2 x Chilli Cheese Garlic Bread | 1 x Bageecha Pizza, 1 x All About Chicken Pizza | 1 x Bageecha Pizza, 1 x Masala Paneer Pide | 1 x All About Chicken Pizza, 1 x Jamaican Chicken Melt | 1 x Mutton Seekh Pizza | 1 x Chilli Cheese Garlic Bread | 1 x Bageecha Pizza | 1 x All About Chicken Pizza, 1 x Tripple Cheese Pizza, 1 x Cheesy Garlic Bread | 1 x Margherita Pizza, 1 x Tripple Cheese Pizza | 1 x Bageecha Pizza | 1 x Onion Bombs, 1 x Angara Aloo Tuk Tuki, 1 x Animal Fries, 1 x AAC Saucy Fries, 1 x Grilled Chicken Peri Peri Tangdi, 1 x Grilled Chicken Jamaican Tangdi | 2 x Bone in Smoky Bbq Grilled Chicken | 2 x Bone in Kabuli Grilled Chicken",22.7,89.0,0.0,3.7,Clear
2024-10-19 21:00:00,10,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Angara Grilled Chicken | 2 x Bone in Jamaican Grilled Chicken, 2 x Salted Fries | 1 x AAC Grilled Chicken Burger, 1 x Animal Fries, 1 x Fried Chicken Peri Peri Tender, 1 x Fried Chicken Ghostbuster Tender | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Angara Grilled Chicken | 1 x Fried Chicken Angara Tender, 1 x Bone in Jamaican Grilled Chicken | 2 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Peri Peri Tender, 1 x Fried Chicken Angara Tender | 1 x Grilled Chicken Smoky BBQ Tender, 1 x Salted Fries | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x AAC Grilled Chicken Burger, 1 x Bone in Angara Grilled Chicken | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Onion Bombs, 2 x Animal Fries | 1 x AAC Grilled Paneer Burger, 1 x AAC Signature Fries | 2 x Bone in Jamaican Grilled Chicken | 1 x AAC Grilled Chicken Burger, 1 x Grilled Chicken Smoky BBQ Tangdi | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Grilled Chicken Angara Tender, 1 x Grilled Chicken Smoky BBQ Tender | 1 x Jamaican Chicken Melt, 1 x Peri Peri Grilled Chicken Pizza, 1 x Angara Paneer Melt | 1 x Chilli Cheese Garlic Bread, 1 x Salted Crisper Fries | 1 x Jamaican Chicken Melt | 1 x Masala Potato Pide | 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza | 1 x Makhani Paneer Pizza | 2 x Cheesy Garlic Bread | 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Chicken Pepperoni Pizza | 1 x Mayonnaise, 1 x AAC Signature Crisper Fries, 1 x Grilled Chicken Angara Tenders + Salted Fries, 1 x Bone in Peri Peri Grilled Chicken | 2 x Grilled Chicken Angara Tender, 2 x Fried Chicken Peri Peri Tender, 2 x Grilled Chicken Jamaican Tender | 2 x Animal Fries | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken | 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Peri Peri Paneer Pizza | 1 x Carribean Jerk Boneless Grilled Chicken Breast | 1 x Mushroom Pizza | 1 x Grilled Chicken Peri Peri Tangdi, 1 x Bone in Jamaican Grilled Chicken",22.2,89.0,0.0,0.0,Clear
2024-10-19 22:00:00,8,"1 x Bone in Angara Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken, 1 x Animal Fries | 1 x Bone in Angara Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Fried Chicken Angara Tender, 1 x Fried Chicken Peri Peri Tender | 1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice, 1 x Bone in Kabuli Grilled Chicken | 1 x Bone in Angara Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken, 2 x Bone in Smoky Bbq Grilled Chicken | 1 x Grilled Chicken Peri Peri Tender, 2 x AAC Signature Crisper Fries, 1 x Grilled Chicken Jamaican Tender | 1 x Angara Rice, 2 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Fries | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Angara Paneer Melt, 1 x OG Cheese Pide | 2 x Fried Chicken Strips | 1 x Bageecha Pizza, 1 x Indian Masala Cripser Fries | 1 x All About Chicken Pizza, 1 x Tripple Cheese Pizza | 1 x Margherita Pizza | 1 x Bageecha Pizza | 1 x Angara Paneer Melt | 1 x Desi Pepperoni Pizza | 1 x Makhani Paneer Pizza | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Grilled Chicken Angara Tenders + Salted Fries | 1 x Margherita Pizza | 1 x Salted Crisper Fries, 1 x Onion Rings | 1 x Fried Chicken Peri Peri Tender, 1 x Animal Fries",21.7,91.0,0.0,0.0,Clear
2024-10-19 23:00:00,7,"1 x Bone in Angara Grilled Chicken, 1 x Fried Chicken Ghostbuster Tender | 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Jamaican Tender | 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Angara Grilled Chicken | 1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Jamaican Grilled Chicken | 1 x Indian Masala Cripser Fries, 1 x All About Chicken Pizza | 1 x Just Pepperoni Pide, 1 x Mutton Seekh Pide | 3 x Chilli Cheese Garlic Bread | 1 x Bageecha Pizza, 1 x Masala Paneer Pide | 1 x All About Chicken Pizza | 1 x Masala Paneer Pide | 1 x Makhani Paneer Pizza | 1 x Bellpepper Onion Pizza, 1 x Spinach Sumac Pide | 1 x Cheesy Garlic Bread | 1 x Tripple Cheese Pizza | 1 x Peri Peri Paneer Pizza | 2 x Herbed Potato, 2 x Chilli Cheese Garlic Bread, 2 x Bageecha Pizza | 1 x Peri Peri Boneless Grilled Chicken Breast | 2 x Grilled Chicken Angara Tangdi",21.2,92.0,0.0,0.0,Clear
2024-10-20 00:00:00,5,"2 x Bone in Jamaican Grilled Chicken | 2 x Fried Chicken Peri Peri Tender | 1 x Fried Chicken Peri Peri Tender, 1 x Animal Fries | 2 x Grilled Chicken Angara Tangdi | 1 x Desi Chicken Pepperoni Pizza, 1 x Jamaican Chicken Melt, 1 x Peri Peri Crisper Fries, 1 x Onion Rings | 1 x Margherita Pizza, 1 x Cheesy Garlic Bread | 2 x Animal Fries, 2 x Bone in Kabuli Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Tangdi Jamaican + Salted Krispers | 1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Smoky BBQ Tangdi",21.2,91.0,0.0,0.0,Clear
2024-10-20 01:00:00,5,"1 x Grilled Chicken Jamaican Tender, 1 x Kabuli Grilled Paneer (8 pcs), 1 x Grilled Chicken Smoky BBQ Tender | 1 x India Dynamite sauce, 1 x Fried Chicken Peri Peri Tender, 1 x Jamaican Sauce, 1 x Grilled Chicken Peri Peri Tender | 2 x Grilled Chicken Angara Tender, 2 x Peri Peri Fries | 1 x Bone in Peri Peri Grilled Chicken | 1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Jamaican Grilled Chicken | 1 x Bone in Angara Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken | 1 x AAC Signature Crisper Fries | 1 x Bageecha Pizza, 1 x Desi Pepperoni Pizza | 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza | 1 x Animal Fries, 1 x Bone in Kabuli Grilled Chicken | 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Bone in Peri Peri Grilled Chicken",21.5,92.0,0.0,1.8,Clear
2024-10-20 02:00:00,4,"2 x AAC Grilled Chicken Burger, 2 x Salted Fries | 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken | 1 x Fried Chicken Classic Tender | 2 x Bone in Jamaican Grilled Chicken | 2 x AAC Grilled Chicken Burger | 2 x Grilled Chicken Jamaican Tender | 1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Angara Tender | 1 x Peri Peri Crisper Fries | 1 x Bageecha Pizza",22.4,89.0,0.0,1.8,Clear
2024-10-20 03:00:00,2,"2 x Bone in Kabuli Grilled Chicken | 1 x AAC Grilled Chicken Burger, 1 x Fried Chicken Classic Tender | 1 x Bone in Kabuli Grilled Chicken, 1 x Animal Fries | 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken | 1 x AAC Grilled Chicken Burger | 1 x AAC Grilled Chicken Burger, 1 x Grilled Chicken Jamaican Tender | 1 x Animal Fries, 1 x Fried Chicken Angara Tender, 1 x Peri Peri Crisper Fries | 1 x Bone in Jamaican Grilled Chicken",23.0,91.0,0.0,0.0,Clear
2024-10-20 11:00:00,2,"1 x Murgh Amritsari Seekh Melt | 1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Peri Peri Tender",33.1,56.0,0.0,1.8,Clear
2024-10-20 12:00:00,5,"1 x Margherita Pizza | 2 x All About Chicken Pizza, 1 x Bageecha Pizza | 1 x Masala Paneer Pide, 1 x Cheesy Garlic Bread | 1 x Margherita Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Bone in Peri Peri Grilled Chicken | 1 x Peri Peri Paneer Pizza",32.0,63.0,0.0,0.0,Clear
2024-10-20 13:00:00,3,"1 x Bageecha Pizza | 1 x Margherita Pizza | 1 x Margherita Pizza, 1 x Indian Masala Cripser Fries | 1 x Mutton Seekh Pide, 1 x Jamaican Chicken Melt, 1 x Peri Peri Paneer Pizza, 2 x Mushroom Mozzarella Melt | 1 x Indian Masala Cripser Fries, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Bellpepper Onion Pizza, 1 x Peri Peri Crisper Fries",29.8,67.0,0.0,1.8,Clear
2024-10-20 14:00:00,5,"1 x Bone in Angara Grilled Chicken | 1 x Chicken Pepperoni Pizza | 1 x Murgh Amritsari Seekh Pizza, 1 x Cafreal Sauce, 1 x Fried Chicken Strips, 2 x Crushed Papad, 1 x Murgh Amritsari Garlic Bread | 1 x Murgh Amritsari Seekh Pide | 1 x Herbed Potato | 1 x Margherita Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Bageecha Pizza",27.7,73.0,0.0,0.0,Clear
2024-10-20 15:00:00,4,"1 x Grilled Chicken Jamaican Tender, 1 x Grilled Chicken Angara Tender | 1 x Masala Paneer Pide | 1 x Chicken Pepperoni Pizza, 1 x Bageecha Pizza | 1 x Makhani Paneer Pizza",25.8,82.0,0.0,0.0,Clear
2024-10-20 16:00:00,1,1 x Angara Paneer Melt,25.0,85.0,0.0,0.0,Foggy
